name,typ,quelle_url,webseite,bundesland
Halle (Westf.),Stadt,https://de.wikipedia.org/wiki/Halle_(Westf.),https://www.hallewestfalen.de/,Nordrhein-Westfalen
Hallenberg,Stadt,https://de.wikipedia.org/wiki/Hallenberg,https://www.stadt-hallenberg.de/,Nordrhein-Westfalen
Haltern am See,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Haltern_am_See,https://www.haltern-am-see.de/,Nordrhein-Westfalen
Halver,Stadt,https://de.wikipedia.org/wiki/Halver,https://www.halver.de/,Nordrhein-Westfalen
Hamm,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Hamm,https://www.hamm.de/,Nordrhein-Westfalen
Hamminkeln,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hamminkeln,https://www.hamminkeln.de/,Nordrhein-Westfalen
Harsewinkel,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Harsewinkel,https://www.harsewinkel.de/,Nordrhein-Westfalen
Hattingen,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hattingen,https://www.hattingen.de/,Nordrhein-Westfalen
Havixbeck,Gemeinde,https://de.wikipedia.org/wiki/Havixbeck,https://www.havixbeck.de/,Nordrhein-Westfalen
Heek,Gemeinde,https://de.wikipedia.org/wiki/Heek,https://www.heek.de/,Nordrhein-Westfalen
Heiden,Gemeinde,https://de.wikipedia.org/wiki/Heiden_(Münsterland),https://www.heiden.de/,Nordrhein-Westfalen
Heiligenhaus,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Heiligenhaus,https://www.heiligenhaus.de/,Nordrhein-Westfalen
Heimbach,Stadt,https://de.wikipedia.org/wiki/Heimbach_(Eifel),https://www.heimbach-eifel.de/,Nordrhein-Westfalen
Heinsberg,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Heinsberg,https://www.heinsberg.de/,Nordrhein-Westfalen
Hellenthal,Gemeinde,https://de.wikipedia.org/wiki/Hellenthal,https://www.hellenthal.de/,Nordrhein-Westfalen
Hemer,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hemer,https://www.hemer.de/,Nordrhein-Westfalen
Hennef (Sieg),Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hennef_(Sieg),https://www.hennef.de/,Nordrhein-Westfalen
Herdecke,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Herdecke,https://www.herdecke.de/,Nordrhein-Westfalen
Herford,Große kreisangehörige Stadt,https://de.wikipedia.org/wiki/Herford,https://www.herford.de/,Nordrhein-Westfalen
Herne,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Herne,https://www.herne.de/,Nordrhein-Westfalen
Herscheid,Gemeinde,https://de.wikipedia.org/wiki/Herscheid,https://www.herscheid.de/,Nordrhein-Westfalen
Herten,Große kreisangehörige Stadt,https://de.wikipedia.org/wiki/Herten,https://www.herten.de/,Nordrhein-Westfalen
Herzebrock-Clarholz,Gemeinde,https://de.wikipedia.org/wiki/Herzebrock-Clarholz,https://www.herzebrock-clarholz.de/,Nordrhein-Westfalen
Herzogenrath,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Herzogenrath,https://www.herzogenrath.de/,Nordrhein-Westfalen
Hiddenhausen,Gemeinde,https://de.wikipedia.org/wiki/Hiddenhausen,https://www.hiddenhausen.de/,Nordrhein-Westfalen
Hilchenbach,Stadt,https://de.wikipedia.org/wiki/Hilchenbach,https://hilchenbach.de/,Nordrhein-Westfalen
Hilden,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hilden,https://www.hilden.de/,Nordrhein-Westfalen
Hille,Gemeinde,https://de.wikipedia.org/wiki/Hille,https://www.hille.de/,Nordrhein-Westfalen
Holzwickede,Gemeinde,https://de.wikipedia.org/wiki/Holzwickede,https://www.holzwickede.de/,Nordrhein-Westfalen
Hopsten,Gemeinde,https://de.wikipedia.org/wiki/Hopsten,https://www.hopsten.de/,Nordrhein-Westfalen
Horn-Bad Meinberg,Stadt,https://de.wikipedia.org/wiki/Horn-Bad_Meinberg,https://www.horn-badmeinberg.de/,Nordrhein-Westfalen
Horstmar,Stadt,https://de.wikipedia.org/wiki/Horstmar,https://www.horstmar.de/,Nordrhein-Westfalen
Hörstel,Stadt,https://de.wikipedia.org/wiki/Hörstel,https://www.hoerstel.de/,Nordrhein-Westfalen
Hövelhof,Gemeinde,https://de.wikipedia.org/wiki/Hövelhof,https://www.hoevelhof.de/,Nordrhein-Westfalen
Höxter,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Höxter,https://www.hoexter.de/,Nordrhein-Westfalen
Hückelhoven,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hückelhoven,https://www.hueckelhoven.de/,Nordrhein-Westfalen
Hückeswagen,Stadt,https://de.wikipedia.org/wiki/Hückeswagen,https://www.hueckeswagen.de/,Nordrhein-Westfalen
Hüllhorst,Gemeinde,https://de.wikipedia.org/wiki/Hüllhorst,https://www.huellhorst.de/,Nordrhein-Westfalen
Hünxe,Gemeinde,https://de.wikipedia.org/wiki/Hünxe,https://www.huenxe.de/,Nordrhein-Westfalen
Hürtgenwald,Gemeinde,https://de.wikipedia.org/wiki/Hürtgenwald,https://www.huertgenwald.de/,Nordrhein-Westfalen
Hürth,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Hürth,https://www.huerth.de/,Nordrhein-Westfalen
Ibbenbüren,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Ibbenbüren,https://www.ibbenbueren.de/,Nordrhein-Westfalen
Inden,Gemeinde,https://de.wikipedia.org/wiki/Inden_(Rheinland),https://www.gemeinde-inden.de/,Nordrhein-Westfalen
Iserlohn,Große kreisangehörige Stadt,https://de.wikipedia.org/wiki/Iserlohn,https://www.iserlohn.de/,Nordrhein-Westfalen
Isselburg,Stadt,https://de.wikipedia.org/wiki/Isselburg,https://www.isselburg.de/,Nordrhein-Westfalen
Issum,Gemeinde,https://de.wikipedia.org/wiki/Issum,https://www.issum.de/,Nordrhein-Westfalen
Jüchen,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Jüchen,https://www.juechen.de/,Nordrhein-Westfalen
Jülich,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Jülich,https://www.juelich.de/,Nordrhein-Westfalen
Kaarst,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kaarst,https://www.kaarst.de/,Nordrhein-Westfalen
Kalkar,Stadt,https://de.wikipedia.org/wiki/Kalkar,https://www.kalkar.de/,Nordrhein-Westfalen
Kall,Gemeinde,https://de.wikipedia.org/wiki/Kall,https://www.kall.de/,Nordrhein-Westfalen
Kalletal,Gemeinde,https://de.wikipedia.org/wiki/Kalletal,https://www.kalletal.de/,Nordrhein-Westfalen
Kamen,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kamen,https://www.stadt-kamen.de/,Nordrhein-Westfalen
Kamp-Lintfort,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kamp-Lintfort,https://www.kamp-lintfort.de/,Nordrhein-Westfalen
Kempen,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kempen,https://www.kempen.de/,Nordrhein-Westfalen
Kerken,Gemeinde,https://de.wikipedia.org/wiki/Kerken,https://www.kerken.de/,Nordrhein-Westfalen
Kerpen,Große kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kerpen,https://www.stadt-kerpen.de/,Nordrhein-Westfalen
Kevelaer,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kevelaer,https://www.kevelaer.de/,Nordrhein-Westfalen
Kierspe,Stadt,https://de.wikipedia.org/wiki/Kierspe,https://www.kierspe.de/,Nordrhein-Westfalen
Kirchhundem,Gemeinde,https://de.wikipedia.org/wiki/Kirchhundem,https://www.kirchhundem.de/,Nordrhein-Westfalen
Kirchlengern,Gemeinde,https://de.wikipedia.org/wiki/Kirchlengern,https://www.kirchlengern.de/,Nordrhein-Westfalen
Kleve,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kleve,https://www.kleve.de/,Nordrhein-Westfalen
Korschenbroich,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Korschenbroich,https://korschenbroich.de/,Nordrhein-Westfalen
Kranenburg,Gemeinde,https://de.wikipedia.org/wiki/Kranenburg_(Niederrhein),https://www.kranenburg.de/,Nordrhein-Westfalen
Krefeld,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Krefeld,https://www.krefeld.de/,Nordrhein-Westfalen
Kreuzau,Gemeinde,https://de.wikipedia.org/wiki/Kreuzau,https://kreuzau.de/,Nordrhein-Westfalen
Kreuztal,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Kreuztal,https://www.kreuztal.de/,Nordrhein-Westfalen
Köln,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Köln,https://www.stadt-koeln.de/,Nordrhein-Westfalen
Königswinter,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Königswinter,https://www.koenigswinter.de/,Nordrhein-Westfalen
Kürten,Gemeinde,https://de.wikipedia.org/wiki/Kürten,https://www.kuerten.de/,Nordrhein-Westfalen
Ladbergen,Gemeinde,https://de.wikipedia.org/wiki/Ladbergen,https://www.ladbergen.de/,Nordrhein-Westfalen
Laer,Gemeinde,https://de.wikipedia.org/wiki/Laer,https://www.laer.de/,Nordrhein-Westfalen
Lage,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Lage_(Lippe),https://www.lage.de/,Nordrhein-Westfalen
Langenberg,Gemeinde,https://de.wikipedia.org/wiki/Langenberg_(Kreis_Gütersloh),https://www.langenberg.de/,Nordrhein-Westfalen
Langenfeld (Rheinland),Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Langenfeld_(Rheinland),https://www.langenfeld.de/,Nordrhein-Westfalen
Langerwehe,Gemeinde,https://de.wikipedia.org/wiki/Langerwehe,https://www.langerwehe.de/,Nordrhein-Westfalen
Legden,Gemeinde,https://de.wikipedia.org/wiki/Legden,https://www.legden.de/,Nordrhein-Westfalen
Leichlingen (Rheinland),Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Leichlingen_(Rheinland),https://www.leichlingen.de/,Nordrhein-Westfalen
Lemgo,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Lemgo,https://www.lemgo.de/,Nordrhein-Westfalen
Lengerich,Stadt,https://de.wikipedia.org/wiki/Lengerich_(Westfalen),https://www.lengerich.de/,Nordrhein-Westfalen
Lennestadt,Mittlere kreisangehörige Stadt,https://de.wikipedia.org/wiki/Lennestadt,https://www.lennestadt.de/,Nordrhein-Westfalen
Leopoldshöhe,Gemeinde,https://de.wikipedia.org/wiki/Leopoldshöhe,https://www.leopoldshoehe.de/,Nordrhein-Westfalen
Leverkusen,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Leverkusen,https://www.leverkusen.de/,Nordrhein-Westfalen
Lichtenau,Stadt,https://de.wikipedia.org/wiki/Lichtenau_(Westfalen),https://www.lichtenau.de/,Nordrhein-Westfalen
Lienen,Gemeinde,https://de.wikipedia.org/wiki/Lienen,https://www.lienen.de/,Nordrhein-Westfalen
Lindlar,Gemeinde,https://de.wikipedia.org/wiki/Lindlar,https://www.lindlar.de/,Nordrhein-Westfalen
Linnich,Stadt,https://de.wikipedia.org/wiki/Linnich,https://www.linnich.de/,Nordrhein-Westfalen
Lippetal,Gemeinde,https://de.wikipedia.org/wiki/Lippetal,http://www.lippetal.de/,Nordrhein-Westfalen
